"Song ID","Syllable ID","Latitude","longitude","Start _freq","End_freq","Average_freq","Highest_freq","Lowest_freq","Bandwidth","Duration","Excursion","Average_slope","Concavity"
"M2 Apr21 s6","s17",21.33431,-158.08155,3359.1796875,3014.6484375,3652.03125,4565.0390625,3014.6484375,1550.390625,0.087074829932,45.7816185051,43.4533309937,3
"M2 Apr21 s6","s18",21.33431,-158.08155,4134.375,3186.9140625,3481.20117188,4478.90625,3186.9140625,1291.9921875,0.203174603175,10.3885333976,9.75050354004,1
"M2 Apr21 s6","s19",21.33431,-158.08155,3273.046875,3359.1796875,3199.21875,3359.1796875,2670.1171875,689.0625,0.16253968254,15.8151525877,15.6620407104,3
"M2 Apr21 s6","s20",21.33431,-158.08155,3617.578125,3273.046875,3410.859375,3617.578125,3273.046875,344.53125,0.0232199546485,15.5898287472,14.8377227783,0
"M2 Apr21 s6","s21",21.33431,-158.08155,3359.1796875,3014.6484375,3100.78125,3359.1796875,2928.515625,430.6640625,0.0928798185941,18.7576211884,18.7944488525,3
"M2 Apr21 s6","s22",21.33431,-158.08155,3789.84375,2928.515625,3439.92919922,4478.90625,2842.3828125,1636.5234375,0.179954648526,40.6022244627,40.2054423671,7
"M2 Apr21 s7","s1",21.33431,-158.08155,4134.375,3875.9765625,4013.7890625,4134.375,3875.9765625,258.3984375,0.0232199546485,11.4035368696,11.1282920837,0
"M2 Apr21 s7","s2",21.33431,-158.08155,4134.375,3962.109375,4026.70898438,4134.375,3962.109375,172.265625,0.0174149659864,10.2475883285,9.89181518555,0
"M2 Apr21 s7","s3",21.33431,-158.08155,3617.578125,3273.046875,3521.31204044,3703.7109375,3273.046875,430.6640625,0.0928798185941,6.32115918922,5.56414604187,0
"M2 Apr21 s7","s4",21.33431,-158.08155,4048.2421875,3014.6484375,3647.53736413,4134.375,3014.6484375,1119.7265625,0.156734693878,13.5442638459,14.1632808339,0
"M2 Apr21 s7","s5",21.33431,-158.08155,3014.6484375,3100.78125,3321.28125,3703.7109375,2928.515625,775.1953125,0.139319727891,11.104491314,10.5100536346,1
"M2 Apr21 s7","s6",21.33431,-158.08155,2583.984375,2928.515625,2881.53409091,3014.6484375,2583.984375,430.6640625,0.0580498866213,9.41778196939,8.90263366699,0
"M2 Apr21 s7","s7",21.33431,-158.08155,3014.6484375,2928.515625,3027.89963942,3359.1796875,2842.3828125,516.796875,0.150929705215,8.00916247988,7.71561584473,1
"M2 Apr21 s7","s8",21.33431,-158.08155,2670.1171875,3014.6484375,2914.16015625,3014.6484375,2670.1171875,344.53125,0.104489795918,8.70910415413,8.29166861141,0
"M2 Apr21 s7","s9",21.33431,-158.08155,2583.984375,3014.6484375,2918.38235294,3100.78125,2583.984375,516.796875,0.0928798185941,7.12807513667,6.49150371552,0
"M2 Apr21 s7","s10",21.33431,-158.08155,4048.2421875,4048.2421875,4048.2421875,4134.375,3962.109375,172.265625,0.0232199546485,14.8713824928,14.8377227783,0
"M2 Apr21 s7","s11",21.33431,-158.08155,3273.046875,3014.6484375,3668.06977371,4306.640625,2842.3828125,1464.2578125,0.168344671202,20.2843976342,20.4018688202,2
"M2 Apr21 s7","s12",21.33431,-158.08155,6718.359375,6718.359375,6646.58203125,6718.359375,6373.828125,344.53125,0.0406349206349,17.3971944982,17.805267334,1
"M2 Apr21 s8","s1",21.33431,-158.08155,3617.578125,4048.2421875,3858.75,4048.2421875,3617.578125,430.6640625,0.0232199546485,18.8167911337,18.5471534729,0
"M2 Apr21 s8","s2",21.33431,-158.08155,3617.578125,3962.109375,3839.0625,4048.2421875,3617.578125,430.6640625,0.0348299319728,15.1897578379,14.8377227783,0
"M2 Apr21 s8","s3",21.33431,-158.08155,3014.6484375,3531.4453125,3221.3671875,3531.4453125,3014.6484375,516.796875,0.0348299319728,15.1897578379,14.8377227783,0
"M2 Apr21 s8","s4",21.33431,-158.08155,3962.109375,3186.9140625,3488.37890625,3962.109375,3100.78125,861.328125,0.0464399092971,20.802583372,22.2565841675,0
"M2 Apr21 s8","s5",21.33431,-158.08155,3962.109375,4909.5703125,4091.30859375,4909.5703125,3273.046875,1636.5234375,0.0638548752834,39.6709001199,39.1176327792,1
"M2 Apr21 s8","s6",21.33431,-158.08155,3875.9765625,3617.578125,3746.77734375,3962.109375,3531.4453125,430.6640625,0.0812698412698,10.1225876752,10.2722696158,0
"M2 Apr21 s8","s7",21.33431,-158.08155,3359.1796875,3273.046875,3286.29807692,3359.1796875,3273.046875,86.1328125,0.0754648526077,4.20108826756,3.70943069458,0
"M2 Apr21 s8","s8",21.33431,-158.08155,6287.6953125,5081.8359375,5472.74639423,6287.6953125,4995.703125,1291.9921875,0.0696598639456,20.2138568232,19.7836303711,0
"M2 Apr21 s8","s9",21.33431,-158.08155,3273.046875,4048.2421875,3808.984375,4048.2421875,3273.046875,775.1953125,0.0464399092971,20.6711555636,20.4018688202,0
"M2 Apr21 s8","s10",21.33431,-158.08155,3273.046875,3359.1796875,3499.14550781,3962.109375,3273.046875,689.0625,0.0406349206349,32.0918199883,31.7951202393,1
"M2 Apr21 s8","s11",21.33431,-158.08155,4048.2421875,4048.2421875,4065.46875,4134.375,3962.109375,172.265625,0.0580498866213,12.0971059942,11.5404510498,0
"M2 Apr21 s8","s12",21.33431,-158.08155,4306.640625,4306.640625,4298.4375,4392.7734375,4220.5078125,172.265625,0.127709750567,3.52206954414,2.96754455566,0
"M2 Apr21 s8","s13",21.33431,-158.08155,4737.3046875,3273.046875,3784.46044922,4737.3046875,3100.78125,1636.5234375,0.087074829932,31.0752175191,30.6646270752,2
"M2 Apr21 s8","s14",21.33431,-158.08155,3617.578125,3875.9765625,3718.06640625,3875.9765625,3617.578125,258.3984375,0.0290249433107,9.51273444312,8.90263366699,0
"M2 Apr21 s8","s15",21.33431,-158.08155,3875.9765625,3875.9765625,3834.6328125,4048.2421875,3273.046875,775.1953125,0.145124716553,14.9310834781,14.8377227783,2
"M2 Apr21 s8","s16",21.33431,-158.08155,3273.046875,2928.515625,3076.171875,3359.1796875,2842.3828125,516.796875,0.116099773243,15.0625479805,14.8377227783,2
"M2 Apr21 s8","s17",21.33431,-158.08155,3273.046875,2497.8515625,2861.5234375,3359.1796875,2325.5859375,1033.59375,0.150929705215,18.166104283,17.6911310049,2
"M2 Apr21 s8","s18",21.33431,-158.08155,3186.9140625,3014.6484375,3215.625,3445.3125,2928.515625,516.796875,0.203174603175,7.45044084684,6.78295898437,1
"M2 Apr21 s8","s19",21.33431,-158.08155,4048.2421875,3100.78125,3644.98401989,4737.3046875,3014.6484375,1722.65625,0.121904761905,27.94848115,27.555770874,3
"M2 Apr21 s8","s20",21.33431,-158.08155,4134.375,3273.046875,3534.41540948,4134.375,3186.9140625,947.4609375,0.16253968254,10.0877756915,9.53853607178,0
"M2 Apr21 s8","s21",21.33431,-158.08155,2928.515625,3014.6484375,3042.43321573,3359.1796875,2583.984375,775.1953125,0.185759637188,16.6819733421,17.0633811951,5
"M2 Apr21 s8","s22",21.33431,-158.08155,3531.4453125,3617.578125,3387.890625,3617.578125,3014.6484375,602.9296875,0.0290249433107,44.5277623138,44.513168335,1
"M2 Apr21 s8","s23",21.33431,-158.08155,3531.4453125,3186.9140625,3169.6875,3531.4453125,3100.78125,430.6640625,0.0580498866213,15.1572479774,12.3647689819,0
"M2 Apr21 s8","s24",21.33431,-158.08155,3186.9140625,3014.6484375,3125.90332031,3359.1796875,3014.6484375,344.53125,0.133514739229,10.8152791926,10.3218941067,0
"M2 Apr21 s8","s25",21.33431,-158.08155,4048.2421875,3100.78125,3188.61966275,4048.2421875,2670.1171875,1378.125,0.603718820862,14.9051403451,14.9119113922,11
"M2 Apr21 s8","s26",21.33431,-158.08155,3186.9140625,3186.9140625,3151.44761029,3186.9140625,3100.78125,86.1328125,0.0986848072562,4.26385470418,3.70943069458,0
"M2 Apr21 s8","s27",21.33431,-158.08155,3359.1796875,3359.1796875,3337.64648438,3359.1796875,3273.046875,86.1328125,0.0638548752834,6.04413908828,5.39553555575,0
"M4 Apr21 s1","s1",21.33042," -158.08202",3962.109375,3962.109375,3962.109375,3962.109375,3962.109375,0,0.0232199546485,1,0,0
"M4 Apr21 s1","s2",21.33042,-158.08202,3962.109375,3962.109375,4099.921875,4478.90625,3703.7109375,775.1953125,0.0812698412698,21.4311513882,21.1967468262,2
"M4 Apr21 s1","s3",21.33042,-158.08202,4306.640625,3962.109375,4120.01953125,4306.640625,3962.109375,344.53125,0.0638548752834,14.0439867097,13.4888388894,2
"M4 Apr21 s1","s4",21.33042,-158.08202,6546.09375,6546.09375,6494.4140625,6546.09375,6373.828125,172.265625,0.0290249433107,12.2870109417,14.8377227783,0
"M4 Apr21 s1","s5",21.33042,-158.08202,4220.5078125,4220.5078125,4220.5078125,4220.5078125,4220.5078125,0,0.0232199546485,1,0,0
"M4 Apr21 s1","s6",21.33042,-158.08202,3703.7109375,3273.046875,4015.94238281,5081.8359375,3273.046875,1808.7890625,0.0406349206349,78.4416910517,78.4279632568,1
"M4 Apr21 s1","s7",21.33042,-158.08202,3617.578125,3273.046875,3478.44050481,3703.7109375,3273.046875,430.6640625,0.145124716553,6.5865339866,5.93508911133,0
"M4 Apr21 s1","s8",21.33042,-158.08202,4306.640625,3186.9140625,3792.53540039,4306.640625,3186.9140625,1119.7265625,0.185759637188,17.5491971536,17.4702219809,4
"M4 Apr21 s1","s9",21.33042,-158.08202,3273.046875,3186.9140625,3356.10351562,3617.578125,3186.9140625,430.6640625,0.168344671202,11.3733754314,11.5404510498,3
"M4 Apr21 s2","s1",21.33042,-158.08202,4048.2421875,4048.2421875,4005.17578125,4048.2421875,3962.109375,86.1328125,0.0174149659864,10.2475883285,9.89181518555,0
"M4 Apr21 s2","s2",21.33042,-158.08202,4306.640625,4048.2421875,4228.33806818,4478.90625,3962.109375,516.796875,0.0580498866213,22.4753823955,22.2565841675,1
"M4 Apr21 s2","s3",21.33042,-158.08202,4478.90625,4048.2421875,4211.89453125,4478.90625,3962.109375,516.796875,0.0522448979592,15.2933934871,14.8377227783,0
"M4 Apr21 s2","s4",21.33042,-158.08202,4220.5078125,4220.5078125,4200.63100962,4392.7734375,3962.109375,430.6640625,0.0696598639456,20.0518667362,19.7836303711,1
"M4 Apr21 s2","s5",21.33042,-158.08202,3445.3125,3359.1796875,3359.1796875,3445.3125,3273.046875,172.265625,0.0348299319728,12.5594854106,12.3647689819,0
"M4 Apr21 s2","s6",21.33042,-158.08202,4306.640625,3359.1796875,3955.48377404,4392.7734375,3359.1796875,1033.59375,0.145124716553,19.9616966819,19.5857940674,2
"M4 Apr21 s2","s7",21.33042,-158.08202,6373.828125,3789.84375,4190.36132812,6373.828125,3789.84375,2583.984375,0.11029478458,25.6793265586,24.9898488898,0
"M4 Apr21 s2","s8",21.33042,-158.08202,3100.78125,3359.1796875,3316.11328125,3617.578125,3014.6484375,602.9296875,0.185759637188,8.48786254145,7.17954327983,1
"M4 Apr21 s2","s9",21.33042,-158.08202,6459.9609375,4392.7734375,4966.9921875,6459.9609375,4306.640625,2153.3203125,0.0522448979592,46.1886654051,51.0046720505,0
"M4 Apr21 s2","s10",21.33042,-158.08202,3617.578125,3014.6484375,3398.33096591,3962.109375,2928.515625,1033.59375,0.197369614512,20.1844537575,20.5564284325,4
"M4 Apr21 s3","s1",21.33042,-158.08202,3962.109375,3962.109375,3962.109375,3962.109375,3962.109375,0,0.0232199546485,1,0,0
"M4 Apr21 s3","s2",21.33042,-158.08202,4306.640625,4048.2421875,4266.4453125,4909.5703125,3962.109375,947.4609375,0.0812698412698,35.2735163293,34.9746322632,3
"M4 Apr21 s3","s3",21.33042,-158.08202,4565.0390625,4220.5078125,4220.5078125,4565.0390625,3962.109375,602.9296875,0.0812698412698,11.1802233195,10.5983734131,1
"M4 Apr21 s3","s4",21.33042,-158.08202,6201.5625,6029.296875,6240.71377841,6632.2265625,5943.1640625,689.0625,0.0580498866213,29.8891967894,29.6754455566,3
"M4 Apr21 s3","s5",21.33042,-158.08202,4306.640625,3359.1796875,3835.44347426,4306.640625,3359.1796875,947.4609375,0.0986848072562,39.7523948643,38.4853434563,4
"M4 Apr21 s3","s6",21.33042,-158.08202,3617.578125,3617.578125,3684.5703125,3789.84375,3531.4453125,258.3984375,0.0986848072562,9.27134555308,8.72807222254,0
"M4 Apr21 s4","s1",21.33042,-158.08202,3962.109375,3962.109375,3962.109375,3962.109375,3962.109375,0,0.0174149659864,1,0,0
"M4 Apr21 s4","s2",21.33042,-158.08202,4220.5078125,3962.109375,4298.02734375,4823.4375,3962.109375,861.328125,0.0522448979592,28.5882892331,28.0268096924,1
"M4 Apr21 s4","s3",21.33042,-158.08202,4565.0390625,3962.109375,4277.9296875,4565.0390625,3962.109375,602.9296875,0.0464399092971,16.9613770809,16.6924381256,0
"M4 Apr21 s4","s4",21.33042,-158.08202,4220.5078125,3875.9765625,4195.8984375,4392.7734375,3789.84375,602.9296875,0.0754648526077,27.7903076145,27.3927189754,2
"M4 Apr21 s4","s5",21.33042,-158.08202,3789.84375,3359.1796875,3493.1640625,3789.84375,3359.1796875,430.6640625,0.0522448979592,12.0082208418,12.0556497574,0
"M4 Apr21 s4","s6",21.33042,-158.08202,4134.375,3359.1796875,3841.5234375,4392.7734375,3273.046875,1119.7265625,0.139319727891,24.2571081036,24.1112995148,4
"M4 Apr21 s4","s7",21.33042,-158.08202,6632.2265625,3875.9765625,4294.3359375,6632.2265625,3875.9765625,2756.25,0.0928798185941,30.3677848493,13.6963594877,0
"M4 Apr21 s4","s8",21.33042,-158.08202,3100.78125,3531.4453125,3422.98177083,3617.578125,3100.78125,516.796875,0.16253968254,6.51729488911,5.13613480788,0
"M4 Apr21 s5","s1",21.33042,-158.08202,4134.375,4134.375,4134.375,4134.375,4134.375,0,0.0174149659864,1,0,0
"M4 Apr21 s5","s2",21.33042,-158.08202,4134.375,4306.640625,4234.86328125,4478.90625,3875.9765625,602.9296875,0.0986848072562,24.6353245277,24.4386022231,4
"M4 Apr21 s5","s3",21.33042,-158.08202,4478.90625,4220.5078125,4179.70805921,4478.90625,3962.109375,516.796875,0.104489795918,11.1764748121,10.7161331177,1
"M4 Apr21 s5","s4",21.33042,-158.08202,4220.5078125,3273.046875,3802.1484375,4392.7734375,3273.046875,1119.7265625,0.197369614512,16.5456567394,16.1469336117,2
"M4 Apr21 s5","s5",21.33042,-158.08202,4220.5078125,3359.1796875,3896.07421875,4392.7734375,3273.046875,1119.7265625,0.168344671202,22.8055008483,22.512406974,4
"M4 Apr21 s5","s6",21.33042,-158.08202,6373.828125,3875.9765625,4337.96164773,6373.828125,3875.9765625,2497.8515625,0.121904761905,25.3118566044,24.7295379639,0
"M4 Apr21 s5","s7",21.33042,-158.08202,3186.9140625,3445.3125,3404.51274671,3703.7109375,3100.78125,602.9296875,0.214784580499,9.00277541081,8.42141022553,1
"M4 Apr21 s6","s1",21.33042,-158.08202,4220.5078125,3962.109375,4141.00060096,4478.90625,3875.9765625,602.9296875,0.0696598639456,21.2869423387,21.0201072693,1
"M4 Apr21 s6","s2",21.33042,-158.08202,4392.7734375,4220.5078125,4134.375,4392.7734375,3962.109375,430.6640625,0.0522448979592,16.8371476744,16.4863586426,1
"M4 Apr21 s6","s3",21.33042,-158.08202,4306.640625,4392.7734375,4275.87890625,4478.90625,3962.109375,516.796875,0.0754648526077,20.0227505365,19.4031759409,1
"M4 Apr21 s6","s4",21.33042,-158.08202,3359.1796875,3359.1796875,3359.1796875,3359.1796875,3359.1796875,0,0.0290249433107,1,0,0
"M4 Apr21 s6","s5",21.33042,-158.08202,4220.5078125,3186.9140625,3965.42217548,4306.640625,3186.9140625,1119.7265625,0.145124716553,17.1867476305,16.6182495117,2
"M4 Apr21 s6","s6",21.33042,-158.08202,6115.4296875,3875.9765625,4379.85351562,6201.5625,3875.9765625,2325.5859375,0.116099773243,22.8676008761,23.4279833342,0
"M4 Apr21 s6","s7",21.33042,-158.08202,3100.78125,3359.1796875,3332.109375,3617.578125,3014.6484375,602.9296875,0.197369614512,8.94833183161,8.29166861141,1
"M4 Apr21 s7","s1",21.33042,-158.08202,4220.5078125,4048.2421875,4227.68554688,4565.0390625,3962.109375,602.9296875,0.0638548752834,21.8714485256,21.582142223,1
"M4 Apr21 s7","s2",21.33042,-158.08202,4565.0390625,3962.109375,4195.8984375,4565.0390625,3962.109375,602.9296875,0.0812698412698,12.0353899637,12.554996197,0
"M4 Apr21 s7","s3",21.33042,-158.08202,6632.2265625,5598.6328125,6104.66308594,6632.2265625,5512.5,1119.7265625,0.0464399092971,26.4739825657,29.6754455566,0
"M4 Apr21 s7","s4",21.33042,-158.08202,4306.640625,4306.640625,4306.640625,4306.640625,4306.640625,0,0.0174149659864,1,0,0
"M4 Apr21 s7","s5",21.33042,-158.08202,3186.9140625,3617.578125,3828.125,4306.640625,3186.9140625,1119.7265625,0.0464399092971,39.6998728294,38.9490222931,1
"M4 Apr21 s7","s6",21.33042,-158.08202,3617.578125,3186.9140625,3456.07910156,3703.7109375,3186.9140625,516.796875,0.133514739229,6.55287945446,5.80606543499,0
"M4 Apr21 s7","s7",21.33042,-158.08202,4306.640625,3445.3125,3789.84375,4392.7734375,3014.6484375,1378.125,0.179954648526,21.2429138422,21.0201072693,5
"M4 Apr21 s7","s8",21.33042,-158.08202,3014.6484375,3186.9140625,3389.94140625,3617.578125,3014.6484375,602.9296875,0.16253968254,11.0785887267,10.9909057617,1
"M4 Apr21 s8","s1",21.33042,-158.08202,4306.640625,4478.90625,4329.609375,4565.0390625,4048.2421875,516.796875,0.0812698412698,29.9738275368,29.6754455566,3
"M4 Apr21 s8","s2",21.33042,-158.08202,4565.0390625,4220.5078125,4282.03125,4565.0390625,3962.109375,602.9296875,0.0754648526077,13.9504337991,13.6963594877,1
"M4 Apr21 s8","s3",21.33042,-158.08202,6115.4296875,5340.234375,5880.52201705,6546.09375,5340.234375,1205.859375,0.0580498866213,31.4711159779,31.1592178345,1
"M4 Apr21 s8","s4",21.33042,-158.08202,4392.7734375,3359.1796875,3892.12646484,4478.90625,3186.9140625,1291.9921875,0.0928798185941,39.3961189359,36.5997161865,2
"M4 Apr21 s8","s5",21.33042,-158.08202,3617.578125,3273.046875,3539.27556818,3789.84375,3273.046875,516.796875,0.121904761905,10.5200816252,9.89181518555,0
"M4 Apr21 s8","s6",21.33042,-158.08202,4134.375,3359.1796875,3754.85229492,4392.7734375,3014.6484375,1378.125,0.179954648526,19.0673413071,18.6668125276,3
"M4 Apr21 s8","s7",21.33042,-158.08202,3359.1796875,3186.9140625,3383.7890625,3617.578125,3100.78125,516.796875,0.16253968254,8.96220337387,8.51795196533,1
"M4 Apr21 s9","s1",21.33042,-158.08202,4220.5078125,3962.109375,4191.796875,4651.171875,3875.9765625,775.1953125,0.0464399092971,31.6749391391,31.5301609039,1
"M4 Apr21 s9","s2",21.33042,-158.08202,4565.0390625,4220.5078125,4275.31960227,4565.0390625,3962.109375,602.9296875,0.0580498866213,26.82894261,26.707901001,3
"M4 Apr21 s9","s3",21.33042,-158.08202,4306.640625,3359.1796875,3831.1875,4392.7734375,3359.1796875,1033.59375,0.145124716553,16.4773109239,16.0741996765,0
"M4 Apr21 s9","s4",21.33042,-158.08202,4220.5078125,3875.9765625,3974.86979167,4478.90625,3359.1796875,1119.7265625,0.156734693878,27.7170370523,26.82203733,5
"M4 Apr21 s9","s5",21.33042,-158.08202,6287.6953125,3789.84375,4125.76171875,6287.6953125,3789.84375,2497.8515625,0.116099773243,25.0457738657,25.7707816676,0
"M4 Apr21 s9","s6",21.33042,-158.08202,3186.9140625,3186.9140625,3174.609375,3186.9140625,3100.78125,86.1328125,0.0348299319728,5.62379416426,4.94590759277,0
"M4 Apr21 s9","s7",21.33042,-158.08202,3186.9140625,3445.3125,3488.37890625,3617.578125,3186.9140625,430.6640625,0.133514739229,11.5009501477,10.9670124883,1
"M4 Apr21 s10","s1",21.33042,-158.08202,4306.640625,3962.109375,4194.66796875,4565.0390625,3962.109375,602.9296875,0.0522448979592,20.34604578,19.7836303711,1
"M4 Apr21 s10","s2",21.33042,-158.08202,4565.0390625,3962.109375,4230.078125,4565.0390625,3962.109375,602.9296875,0.0464399092971,13.37624119,12.983007431,0
"M4 Apr21 s10","s3",21.33042,-158.08202,6115.4296875,5254.1015625,5980.078125,6459.9609375,5254.1015625,1205.859375,0.0406349206349,38.5879758853,44.513168335,1
"M4 Apr21 s10","s4",21.33042,-158.08202,3273.046875,3359.1796875,3574.51171875,4478.90625,3273.046875,1205.859375,0.0464399092971,54.0489125757,47.6926803589,1
"M4 Apr21 s10","s5",21.33042,-158.08202,3617.578125,3273.046875,3535.36044034,3789.84375,3186.9140625,602.9296875,0.133514739229,9.6523049022,9.89181518555,0
"M4 Apr21 s10","s6",21.33042,-158.08202,4134.375,3014.6484375,3779.07714844,4392.7734375,3014.6484375,1378.125,0.150929705215,19.2296111392,18.2783541472,2
"M4 Apr21 s10","s7",21.33042,-158.08202,3445.3125,3186.9140625,3449.05740489,3617.578125,3186.9140625,430.6640625,0.127709750567,10.6740710761,10.116629167,0
"M4 Apr21 s11","s1",21.33042,-158.08202,4048.2421875,3962.109375,3996.5625,4048.2421875,3962.109375,86.1328125,0.0232199546485,4.46784562319,3.70943069458,0
"M4 Apr21 s11","s2",21.33042,-158.08202,4220.5078125,4392.7734375,4215.12451172,4651.171875,3617.578125,1033.59375,0.087074829932,43.8662096907,43.5239868164,5
"M4 Apr21 s11","s3",21.33042,-158.08202,4565.0390625,3962.109375,4187.37980769,4565.0390625,3875.9765625,689.0625,0.0754648526077,12.8834043765,13.6012458801,0
"M4 Apr21 s11","s4",21.33042,-158.08202,4306.640625,3359.1796875,3839.85635081,4478.90625,3359.1796875,1119.7265625,0.174149659864,16.8349787492,16.3214950562,2
"M4 Apr21 s11","s5",21.33042,-158.08202,4306.640625,3445.3125,3973.98976293,4651.171875,3359.1796875,1291.9921875,0.16253968254,21.534518821,21.1967468262,2
"M4 Apr21 s11","s6",21.33042,-158.08202,6459.9609375,3875.9765625,4165.69602273,6459.9609375,3875.9765625,2583.984375,0.127709750567,23.6220789202,24.0229797363,0
"M4 Apr21 s11","s7",21.33042,-158.08202,3100.78125,3359.1796875,3380.13091216,3617.578125,3100.78125,516.796875,0.208979591837,8.47957273285,7.83102035522,1
"M4 Apr21 s11","s8",21.33042,-158.08202,6718.359375,4478.90625,5038.76953125,6718.359375,4306.640625,2411.71875,0.0754648526077,61.7972173305,61.6336176946,4
"M4 Apr21 s11","s9",21.33042,-158.08202,3014.6484375,3014.6484375,3361.2804878,4220.5078125,2928.515625,1291.9921875,0.232199546485,25.7811352768,25.2241287231,5
"M4 Apr21 s11","s10",21.33042,-158.08202,3703.7109375,3617.578125,3675,3875.9765625,3531.4453125,344.53125,0.121904761905,9.67747723241,9.64451980591,0
"M4 Apr21 s12","s1",21.33042,-158.08202,4134.375,4220.5078125,4289.4140625,4651.171875,3875.9765625,775.1953125,0.0522448979592,44.5355285913,44.513168335,3
"M4 Apr21 s12","s2",21.33042,-158.08202,4565.0390625,4306.640625,4270.75195312,4565.0390625,3962.109375,602.9296875,0.0696598639456,23.6051111419,24.9543519454,3
"M4 Apr21 s12","s3",21.33042,-158.08202,6201.5625,6115.4296875,6201.5625,6718.359375,5512.5,1205.859375,0.0580498866213,43.1451415594,43.0293960571,2
"M4 Apr21 s12","s4",21.33042,-158.08202,4220.5078125,3962.109375,4118.71448864,4220.5078125,3962.109375,258.3984375,0.0696598639456,21.2915803748,22.2565841675,4
"M4 Apr21 s12","s5",21.33042,-158.08202,3617.578125,3186.9140625,3535.75195312,3789.84375,3186.9140625,602.9296875,0.11029478458,13.6640610647,13.2758572227,0
"M4 Apr21 s12","s6",21.33042,-158.08202,4220.5078125,4048.2421875,3983.64257812,4220.5078125,3789.84375,430.6640625,0.0638548752834,13.7840069999,13.4888388894,1
"M4 Apr21 s12","s7",21.33042,-158.08202,4478.90625,3273.046875,3646.2890625,4478.90625,3014.6484375,1464.2578125,0.087074829932,20.1319283618,19.6069908142,1
"M4 Apr21 s12","s8",21.33042,-158.08202,3359.1796875,3273.046875,3397.4609375,3531.4453125,3186.9140625,344.53125,0.150929705215,6.90518200607,6.27749809852,0
"M4 Apr21 s13","s1",21.33042,-158.08202,3875.9765625,3789.84375,3789.84375,3875.9765625,3703.7109375,172.265625,0.0174149659864,14.8713824928,14.8377227783,0
"M4 Apr21 s13","s2",21.33042,-158.08202,4220.5078125,3875.9765625,4183.59375,4478.90625,3875.9765625,602.9296875,0.0348299319728,25.0745644589,24.7295379639,1
"M4 Apr21 s13","s3",21.33042,-158.08202,4565.0390625,4220.5078125,4233.75901442,4565.0390625,3962.109375,602.9296875,0.0812698412698,17.2623482926,18.5471534729,3
"M4 Apr21 s13","s4",21.33042,-158.08202,4306.640625,3273.046875,3829.59735577,4392.7734375,3186.9140625,1205.859375,0.16253968254,18.3968652475,18.8933670044,2
"M4 Apr21 s13","s5",21.33042,-158.08202,4306.640625,4220.5078125,3984.44010417,4392.7734375,3273.046875,1119.7265625,0.150929705215,28.2468893031,27.9634006207,5
"M4 Apr21 s13","s6",21.33042,-158.08202,6890.625,3962.109375,4407.75305707,6890.625,3875.9765625,3014.6484375,0.127709750567,32.8422689636,32.3732133345,2
"M4 Apr21 s13","s7",21.33042,-158.08202,3186.9140625,3359.1796875,3379.44623162,3617.578125,3100.78125,516.796875,0.208979591837,5.72929691285,4.49627962979,1
"M4 Apr21 s14","s1",21.33042,-158.08202,4048.2421875,4134.375,4151.6015625,4565.0390625,4048.2421875,516.796875,0.0522448979592,21.782244236,21.4322662354,1
"M4 Apr21 s14","s2",21.33042,-158.08202,4392.7734375,4048.2421875,4105.6640625,4392.7734375,3875.9765625,516.796875,0.0696598639456,10.1726320876,10.116629167,0
"M4 Apr21 s14","s3",21.33042,-158.08202,4220.5078125,3273.046875,3848.4140625,4392.7734375,3273.046875,1119.7265625,0.145124716553,26.9650389827,25.347776413,2
"M4 Apr21 s14","s4",21.33042,-158.08202,4134.375,3875.9765625,3882.12890625,4306.640625,3359.1796875,947.4609375,0.156734693878,21.7785916412,21.4322662354,5
"M4 Apr21 s14","s5",21.33042,-158.08202,6287.6953125,3789.84375,4100.67085598,6373.828125,3789.84375,2583.984375,0.127709750567,26.8178260657,26.3032358343,0
"M4 Apr21 s14","s6",21.33042,-158.08202,3100.78125,3273.046875,3296.97265625,3617.578125,3014.6484375,602.9296875,0.208979591837,6.52692732716,4.66328430176,1
"M4 Apr21 s14","s7",21.33042,-158.08202,5770.8984375,4048.2421875,4470.29296875,5770.8984375,3962.109375,1808.7890625,0.0522448979592,43.101346877,42.8645324707,1
"M4 Apr21 s14","s8",21.33042,-158.08202,3617.578125,3186.9140625,3335.68892045,3617.578125,3186.9140625,430.6640625,0.0580498866213,10.9973462467,10.3864059448,0
"M4 Apr21 s14","s9",21.33042,-158.08202,4134.375,3875.9765625,3962.109375,4134.375,3875.9765625,258.3984375,0.0696598639456,6.78391352587,6.06997750022,0
"M4 Apr21 s15","s1",21.33042,-158.08202,4220.5078125,3962.109375,4234.86328125,4478.90625,3962.109375,516.796875,0.0638548752834,20.523074905,20.2332583341,1
"M4 Apr21 s15","s2",21.33042,-158.08202,4392.7734375,3962.109375,4105.6640625,4392.7734375,3875.9765625,516.796875,0.0638548752834,12.6082742406,12.1399550004,0
"M4 Apr21 s15","s3",21.33042,-158.08202,4306.640625,3273.046875,3908.27636719,4392.7734375,3186.9140625,1205.859375,0.179954648526,19.6077788714,19.1454487462,4
"M4 Apr21 s15","s4",21.33042,-158.08202,4134.375,3359.1796875,3879.16666667,4306.640625,3359.1796875,947.4609375,0.150929705215,22.7654803961,22.2565841675,4
