"M009","M5S10.wav","s22",2842.3828125,3186.9140625,3043.359375,3789.84375,2497.8515625,1291.9921875,0.0522448979592,59.3643018051,62.1329641342,3
"M009","M5S10.wav","s23",2928.515625,2842.3828125,2737.109375,2928.515625,2411.71875,516.796875,0.0464399092971,20.5493136207,20.4018688202,1
"M009","M5S10.wav","s24",2411.71875,2411.71875,2473.2421875,2583.984375,2411.71875,172.265625,0.0406349206349,8.92650428158,7.41886138916,0
"M009","M5S10.wav","s25",6115.4296875,5426.3671875,5749.36523438,6115.4296875,5426.3671875,689.0625,0.0174149659864,39.5803629404,39.5672607422,0
"M009","M5S10.wav","s26",2153.3203125,2497.8515625,2421.2890625,2497.8515625,2153.3203125,344.53125,0.11029478458,3.82905860869,2.90935740751,0
"M009","M5S10.wav","s27",5167.96875,5081.8359375,5057.2265625,5167.96875,4995.703125,172.265625,0.0348299319728,17.3415336978,17.3106765747,0
"M009","M5S10.wav","s28",4823.4375,3359.1796875,3765.83952357,4909.5703125,2756.25,2153.3203125,0.365714285714,35.7677042663,35.7341823578,23
"M009","M5S10.wav","s29",2928.515625,3014.6484375,3048.046875,3789.84375,2497.8515625,1291.9921875,0.278639455782,29.0335709369,28.748087883,11
"M009","M5S11.wav","s1",3359.1796875,3273.046875,3387.890625,3703.7109375,3186.9140625,516.796875,0.0290249433107,38.5982814132,38.5780792236,1
"M009","M5S11.wav","s2",3962.109375,3273.046875,3416.6015625,3962.109375,3014.6484375,947.4609375,0.0464399092971,26.1085541566,25.9660148621,1
"M009","M5S11.wav","s3",3962.109375,3359.1796875,3574.51171875,4048.2421875,3014.6484375,1033.59375,0.0522448979592,28.1563156679,28.0268096924,1
"M009","M5S11.wav","s4",3875.9765625,3273.046875,3597.70132212,4134.375,3100.78125,1033.59375,0.0696598639456,26.0689906258,25.9660148621,2
"M009","M5S11.wav","s5",3875.9765625,3273.046875,3611.42578125,4306.640625,2928.515625,1378.125,0.0754648526077,28.5548051504,28.534082266,2
"M009","M5S11.wav","s6",3789.84375,3186.9140625,3650.70612981,4220.5078125,3014.6484375,1205.859375,0.0696598639456,28.4600147694,28.4389686584,2
"M009","M5S11.wav","s7",3186.9140625,2928.515625,3008.90625,3186.9140625,2842.3828125,344.53125,0.087074829932,5.62379416426,5.29918670654,0
"M009","M5S11.wav","s8",3789.84375,2842.3828125,3347.6953125,3789.84375,2756.25,1033.59375,0.168344671202,7.21820594504,6.65139296959,0
